Index,Scene,Trajectory Name,File Path,Num Waypoints,X Start,X End,X Change,X Range,Y Start,Y End,Y Change,Y Range,Z Start,Z End,Z Change,Z Range,Euclidean Distance,Path Length,Requires Chassis,Chassis Movement Score
866,unknown,crane_down_095,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_095.json,120,1.0500,2.4206,1.3706,1.3706,0.0800,0.0286,0.0514,0.1439,0.8600,1.1023,0.2423,0.2423,1.3928,1.4540,False,1.3716
867,unknown,crane_up_011,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_011.json,120,1.0500,2.4149,1.3649,1.3649,0.0800,0.1352,0.0552,0.1400,0.8600,0.5103,0.3497,0.3529,1.4101,1.4470,False,1.3660
868,unknown,crane_up_038,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_038.json,120,1.0500,2.4142,1.3642,1.3642,0.0800,0.1144,0.0344,0.0677,0.8600,0.3733,0.4867,0.5000,1.4488,1.4724,False,1.3646
869,unknown,crane_down_085,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_085.json,120,1.0500,2.3626,1.3126,1.3126,0.0800,-0.2654,0.3454,0.3466,0.8600,1.2034,0.3434,0.3643,1.4001,1.4340,False,1.3573
870,unknown,handheld_subtle_001,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_001.json,120,1.0500,2.3438,1.2938,1.2938,0.0800,0.4832,0.4032,0.9704,0.8600,0.8111,0.0489,0.3228,1.3561,3.0464,False,1.3552
871,unknown,crane_up_073,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_073.json,120,1.0500,2.3963,1.3463,1.3475,0.0800,0.2059,0.1259,0.2130,0.8600,0.3761,0.4839,0.4839,1.4362,1.4939,False,1.3522
872,unknown,crane_up_039,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_039.json,120,1.0500,2.3614,1.3114,1.3114,0.0800,0.3834,0.3034,0.3034,0.8600,0.5811,0.2789,0.2789,1.3746,1.3963,False,1.3460
873,unknown,handheld_subtle_015,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_015.json,120,1.0500,2.1668,1.1168,1.1168,0.0800,0.8124,0.7324,1.7304,0.8600,0.8565,0.0035,0.1251,1.3356,4.0061,False,1.3356
874,unknown,crane_up_096,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_096.json,120,1.0500,2.3494,1.2994,1.2994,0.0800,0.3723,0.2923,0.3189,0.8600,0.4624,0.3976,0.3976,1.3900,1.4138,False,1.3319
875,unknown,handheld_subtle_019,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_019.json,120,1.0500,1.9505,0.9005,0.9005,0.0800,1.0540,0.9740,1.2544,0.8600,0.8839,0.0239,0.3755,1.3267,2.8419,False,1.3265
876,unknown,crane_up_049,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_049.json,120,1.0500,2.3601,1.3101,1.3101,0.0800,-0.0790,0.1590,0.1798,0.8600,0.3725,0.4875,0.4891,1.4069,1.4485,False,1.3197
877,unknown,crane_up_012,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_012.json,120,1.0500,2.3289,1.2789,1.2813,0.0800,-0.2447,0.3247,0.3247,0.8600,0.5408,0.3192,0.3192,1.3576,1.4619,False,1.3195
878,unknown,handheld_subtle_031,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_031.json,120,1.0500,2.2768,1.2268,1.2268,0.0800,-0.3942,0.4742,0.7484,0.8600,1.0742,0.2142,0.4230,1.3326,2.6009,False,1.3153
879,unknown,handheld_subtle_060,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_060.json,120,1.0500,2.1547,1.1047,1.1047,0.0800,-0.6255,0.7055,1.9106,0.8600,1.0571,0.1971,0.5482,1.3255,4.4899,False,1.3108
880,unknown,crane_down_011,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_011.json,120,1.0500,2.3347,1.2847,1.2852,0.0800,-0.1719,0.2519,0.2519,0.8600,1.3597,0.4997,0.5000,1.4013,1.4370,False,1.3092
881,unknown,crane_up_001,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_001.json,120,1.0500,2.2651,1.2151,1.2151,0.0800,0.5603,0.4803,0.4803,0.8600,0.6376,0.2224,0.2224,1.3254,1.4492,False,1.3066
882,unknown,crane_up_050,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_050.json,120,1.0500,2.3036,1.2536,1.2536,0.0800,-0.2849,0.3649,0.3649,0.8600,0.3831,0.4769,0.4864,1.3900,1.5033,False,1.3056
883,unknown,handheld_subtle_076,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_076.json,120,1.0500,2.2988,1.2488,1.2488,0.0800,-0.2975,0.3775,0.6304,0.8600,0.9955,0.1355,0.2406,1.3117,2.2704,False,1.3047
884,unknown,handheld_subtle_064,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_064.json,120,1.0500,2.3194,1.2694,1.2694,0.0800,0.3787,0.2987,0.5900,0.8600,1.0650,0.2050,0.3418,1.3200,2.0381,False,1.3040
885,unknown,handheld_subtle_036,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_036.json,120,1.0500,1.9573,0.9073,0.9073,0.0800,-0.8559,0.9359,1.5489,0.8600,0.8499,0.0101,0.1262,1.3035,3.4065,False,1.3035
886,unknown,crane_up_032,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_032.json,120,1.0500,2.3168,1.2668,1.2671,0.0800,0.3798,0.2998,0.2998,0.8600,0.3806,0.4794,0.4794,1.3872,1.4450,False,1.3018
887,unknown,crane_down_088,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_088.json,120,1.0500,2.3459,1.2959,1.2959,0.0800,0.1706,0.0906,0.2107,0.8600,1.2063,0.3463,0.3463,1.3445,1.4297,False,1.2991
888,unknown,handheld_subtle_077,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_077.json,120,1.0500,2.2414,1.1914,1.1914,0.0800,-0.4237,0.5037,0.7466,0.8600,1.3600,0.5000,0.7758,1.3868,2.6448,False,1.2935
889,unknown,handheld_subtle_079,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_079.json,120,1.0500,1.9649,0.9149,0.9149,0.0800,-0.8342,0.9142,1.4620,0.8600,1.0566,0.1966,0.2363,1.3083,3.2854,False,1.2934
890,unknown,handheld_subtle_082,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_082.json,120,1.0500,2.3362,1.2862,1.2862,0.0800,0.1990,0.1190,0.2951,0.8600,0.8076,0.0524,0.2581,1.2928,1.7767,False,1.2917
891,unknown,handheld_subtle_047,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_047.json,120,1.0500,2.0357,0.9857,0.9857,0.0800,0.9084,0.8284,1.5551,0.8600,1.0829,0.2229,0.2466,1.3068,3.0959,False,1.2876
892,unknown,crane_up_021,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_021.json,120,1.0500,2.3340,1.2840,1.2840,0.0800,0.0107,0.0693,0.1718,0.8600,0.5249,0.3351,0.3496,1.3289,1.4552,False,1.2859
893,unknown,handheld_subtle_091,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_091.json,120,1.0500,2.1385,1.0885,1.0885,0.0800,0.7643,0.6843,1.4116,0.8600,0.9422,0.0822,0.1867,1.2883,3.2556,False,1.2857
894,unknown,crane_down_048,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_048.json,120,1.0500,2.3203,1.2703,1.2703,0.0800,0.0361,0.0439,0.0934,0.8600,1.2601,0.4001,0.4001,1.3325,1.3683,False,1.2711
895,unknown,crane_down_028,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_028.json,120,1.0500,2.3101,1.2601,1.2601,0.0800,0.2421,0.1621,0.1621,0.8600,1.2568,0.3968,0.3988,1.3311,1.3568,False,1.2705
896,unknown,handheld_subtle_013,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_013.json,120,1.0500,2.2665,1.2165,1.2165,0.0800,-0.2849,0.3649,0.7713,0.8600,0.6424,0.2176,0.4154,1.2886,2.4312,False,1.2701
897,unknown,handheld_subtle_065,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_065.json,120,1.0500,2.2141,1.1641,1.1641,0.0800,0.5871,0.5071,0.7510,0.8600,1.1210,0.2610,0.2980,1.2963,2.1971,False,1.2698
898,unknown,handheld_subtle_028,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_028.json,120,1.0500,2.0798,1.0298,1.0298,0.0800,-0.6540,0.7340,1.4413,0.8600,0.6835,0.1765,0.2260,1.2769,3.0780,False,1.2646
899,unknown,handheld_subtle_081,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_081.json,120,1.0500,2.3078,1.2578,1.2578,0.0800,0.0758,0.0042,0.5093,0.8600,1.0781,0.2181,0.2967,1.2766,2.4239,False,1.2578
900,unknown,handheld_subtle_011,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_011.json,120,1.0500,2.2922,1.2422,1.2422,0.0800,-0.1164,0.1964,0.4884,0.8600,0.9781,0.1181,0.1215,1.2631,1.9152,False,1.2576
901,unknown,crane_up_003,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_003.json,120,1.0500,2.2997,1.2497,1.2497,0.0800,-0.0358,0.1158,0.1790,0.8600,0.4562,0.4038,0.4038,1.3184,1.3728,False,1.2551
902,unknown,handheld_subtle_007,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_007.json,120,1.0500,2.2203,1.1703,1.1703,0.0800,0.5281,0.4481,0.6699,0.8600,0.8706,0.0106,0.2344,1.2532,2.5842,False,1.2532
903,unknown,handheld_subtle_056,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_056.json,120,1.0500,2.0775,1.0275,1.0275,0.0800,0.7906,0.7106,1.6723,0.8600,1.3400,0.4800,0.5185,1.3383,3.8604,False,1.2493
904,unknown,handheld_subtle_016,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_016.json,120,1.0500,2.2979,1.2479,1.2479,0.0800,0.1060,0.0260,1.1134,0.8600,1.1526,0.2926,0.3852,1.2820,3.0867,False,1.2482
905,unknown,crane_down_006,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_006.json,120,1.0500,2.2966,1.2466,1.2477,0.0800,0.0295,0.0505,0.1803,0.8600,1.2362,0.3762,0.3762,1.3032,1.4248,False,1.2477
906,unknown,handheld_subtle_068,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_068.json,120,1.0500,2.1436,1.0936,1.0936,0.0800,-0.5177,0.5977,1.6869,0.8600,0.8034,0.0566,0.1191,1.2475,3.7094,False,1.2462
907,unknown,crane_down_068,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_068.json,120,1.0500,2.2853,1.2353,1.2353,0.0800,-0.0329,0.1129,0.1924,0.8600,1.3522,0.4922,0.4922,1.3345,1.4269,False,1.2404
908,unknown,crane_down_065,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_065.json,120,1.0500,2.2801,1.2301,1.2305,0.0800,0.2341,0.1541,0.1566,0.8600,1.0582,0.1982,0.2298,1.2555,1.2959,False,1.2397
909,unknown,crane_down_058,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_058.json,120,1.0500,2.2547,1.2047,1.2047,0.0800,-0.1997,0.2797,0.3513,0.8600,1.1063,0.2463,0.2463,1.2611,1.4086,False,1.2368
910,unknown,handheld_subtle_090,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_090.json,120,1.0500,2.1676,1.1176,1.1176,0.0800,0.6090,0.5290,0.8172,0.8600,1.0024,0.1424,0.2570,1.2446,2.4846,False,1.2364
911,unknown,crane_up_081,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_081.json,120,1.0500,2.2798,1.2298,1.2301,0.0800,0.1706,0.0906,0.1651,0.8600,0.5514,0.3086,0.3268,1.2712,1.3322,False,1.2332
912,unknown,handheld_subtle_075,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_075.json,120,1.0500,2.2698,1.2198,1.2198,0.0800,-0.0926,0.1726,0.7125,0.8600,0.8727,0.0127,0.0821,1.2320,2.1705,False,1.2319
913,unknown,handheld_subtle_061,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_061.json,120,1.0500,2.2373,1.1873,1.1873,0.0800,-0.2380,0.3180,0.8079,0.8600,0.8746,0.0146,0.3551,1.2292,3.0618,False,1.2291
914,unknown,crane_up_051,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_051.json,120,1.0500,2.2568,1.2068,1.2068,0.0800,0.2933,0.2133,0.3837,0.8600,0.4121,0.4479,0.4487,1.3048,1.4601,False,1.2255
915,unknown,crane_down_066,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_066.json,120,1.0500,2.2742,1.2242,1.2296,0.0800,0.0851,0.0051,0.1755,0.8600,1.0776,0.2176,0.2176,1.2434,1.3961,False,1.2242
916,unknown,handheld_subtle_014,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_014.json,120,1.0500,1.7479,0.6979,0.6979,0.0800,1.0800,1.0000,1.6202,0.8600,1.0543,0.1943,0.2838,1.2348,3.2438,False,1.2194
917,unknown,handheld_subtle_027,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_027.json,120,1.0500,2.2611,1.2111,1.2111,0.0800,-0.0534,0.1334,0.4741,0.8600,0.7372,0.1228,0.2493,1.2246,2.0633,False,1.2184
918,unknown,handheld_subtle_062,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_062.json,120,1.0500,2.2627,1.2127,1.2127,0.0800,0.1376,0.0576,0.1544,0.8600,0.8277,0.0323,0.5160,1.2145,1.9160,False,1.2140
919,unknown,crane_up_007,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_007.json,120,1.0500,2.2374,1.1874,1.1901,0.0800,-0.1697,0.2497,0.2675,0.8600,0.5885,0.2715,0.2715,1.2434,1.3001,False,1.2134
920,unknown,handheld_subtle_095,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_095.json,120,1.0500,1.9029,0.8529,0.8529,0.0800,0.9430,0.8630,1.6384,0.8600,0.9555,0.0955,0.1894,1.2171,3.7740,False,1.2133
921,unknown,crane_up_099,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_099.json,120,1.0500,2.2407,1.1907,1.1912,0.0800,-0.1470,0.2270,0.2270,0.8600,0.4643,0.3957,0.3957,1.2751,1.3542,False,1.2121
922,unknown,handheld_subtle_097,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_097.json,120,1.0500,2.2464,1.1964,1.1964,0.0800,0.2109,0.1309,0.6685,0.8600,1.2096,0.3496,0.6841,1.2533,3.1213,False,1.2035
923,unknown,handheld_subtle_020,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_020.json,120,1.0500,2.2400,1.1900,1.1900,0.0800,0.1957,0.1157,0.4980,0.8600,0.8224,0.0376,0.3368,1.1962,1.9860,False,1.1956
924,unknown,crane_up_071,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_071.json,120,1.0500,2.2427,1.1927,1.1963,0.0800,0.1066,0.0266,0.0783,0.8600,0.3776,0.4824,0.5000,1.2868,1.3418,False,1.1930
925,unknown,crane_up_065,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_065.json,120,1.0500,2.2149,1.1649,1.1649,0.0800,0.3297,0.2497,0.3179,0.8600,0.4448,0.4152,0.4321,1.2617,1.3589,False,1.1914
926,unknown,handheld_subtle_010,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_010.json,120,1.0500,2.0550,1.0050,1.0050,0.0800,-0.5535,0.6335,1.4737,0.8600,0.7350,0.1250,0.2979,1.1946,3.2680,False,1.1880
927,unknown,handheld_subtle_085,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_085.json,120,1.0500,1.7905,0.7405,0.7405,0.0800,-0.8452,0.9252,1.3276,0.8600,0.9904,0.1304,0.2328,1.1922,2.6302,False,1.1850
928,unknown,crane_down_044,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_044.json,120,1.0500,2.2322,1.1822,1.1825,0.0800,0.1402,0.0602,0.1690,0.8600,1.2417,0.3817,0.3817,1.2438,1.3235,False,1.1838
929,unknown,crane_up_013,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_013.json,120,1.0500,2.2272,1.1772,1.1772,0.0800,0.1681,0.0881,0.0881,0.8600,0.4582,0.4018,0.4018,1.2470,1.2678,False,1.1805
930,unknown,handheld_subtle_035,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_035.json,120,1.0500,2.2188,1.1688,1.1688,0.0800,0.0677,0.0123,0.1235,0.8600,0.9152,0.0552,0.1668,1.1702,1.4819,False,1.1689
931,unknown,crane_down_018,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_018.json,120,1.0500,2.1737,1.1237,1.1237,0.0800,-0.2336,0.3136,0.3136,0.8600,1.1513,0.2913,0.2921,1.2024,1.2778,False,1.1666
932,unknown,crane_up_063,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_063.json,120,1.0500,2.2150,1.1650,1.1650,0.0800,0.1024,0.0224,0.1087,0.8600,0.5762,0.2838,0.2838,1.1993,1.2792,False,1.1652
933,unknown,handheld_subtle_021,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_021.json,120,1.0500,2.2149,1.1649,1.1649,0.0800,0.0611,0.0189,0.5644,0.8600,0.8394,0.0206,0.1429,1.1652,2.1476,False,1.1650
934,unknown,handheld_subtle_002,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_002.json,120,1.0500,1.6870,0.6370,0.6370,0.0800,1.0436,0.9636,1.1900,0.8600,0.7670,0.0930,0.3127,1.1589,2.6530,False,1.1551
935,unknown,handheld_subtle_008,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_008.json,120,1.0500,2.1661,1.1161,1.1161,0.0800,-0.2100,0.2900,0.7596,0.8600,0.9343,0.0743,0.2697,1.1555,2.7890,False,1.1531
936,unknown,crane_up_085,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_085.json,120,1.0500,2.1805,1.1305,1.1310,0.0800,-0.0971,0.1771,0.2551,0.8600,0.3600,0.5000,0.5000,1.2488,1.3050,False,1.1443
937,unknown,crane_down_063,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_063.json,120,1.0500,2.1938,1.1438,1.1438,0.0800,0.0632,0.0168,0.1611,0.8600,1.3452,0.4852,0.5000,1.2426,1.3303,False,1.1439
938,unknown,crane_down_072,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_072.json,120,1.0500,2.1469,1.0969,1.0969,0.0800,0.3970,0.3170,0.3468,0.8600,1.2640,0.4040,0.4040,1.2111,1.2429,False,1.1418
939,unknown,crane_down_056,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_056.json,120,1.0500,2.1627,1.1127,1.1130,0.0800,-0.1752,0.2552,0.3256,0.8600,1.3505,0.4905,0.4951,1.2426,1.3946,False,1.1416
940,unknown,crane_up_095,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_095.json,120,1.0500,2.1616,1.1116,1.1131,0.0800,-0.1587,0.2387,0.2584,0.8600,0.4665,0.3935,0.3935,1.2031,1.2568,False,1.1369
941,unknown,crane_down_037,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_037.json,120,1.0500,2.1665,1.1165,1.1165,0.0800,0.2506,0.1706,0.2331,0.8600,1.3022,0.4422,0.4422,1.2130,1.2804,False,1.1295
942,unknown,handheld_subtle_080,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_080.json,120,1.0500,1.9831,0.9331,0.9331,0.0800,0.7111,0.6311,1.1879,0.8600,1.0716,0.2116,0.2964,1.1462,2.9296,False,1.1265
943,unknown,crane_down_050,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_050.json,120,1.0500,2.1375,1.0875,1.0875,0.0800,-0.2101,0.2901,0.3257,0.8600,1.3600,0.5000,0.5000,1.2315,1.3039,False,1.1255
944,unknown,crane_up_006,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_006.json,120,1.0500,2.1695,1.1195,1.1200,0.0800,-0.0141,0.0941,0.1085,0.8600,0.3646,0.4954,0.4955,1.2279,1.2482,False,1.1235
945,unknown,handheld_subtle_052,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_052.json,120,1.0500,2.0959,1.0459,1.0459,0.0800,-0.3296,0.4096,0.8311,0.8600,1.0994,0.2394,0.2793,1.1485,2.8380,False,1.1232
946,unknown,crane_up_040,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_040.json,120,1.0500,2.1610,1.1110,1.1146,0.0800,0.2254,0.1454,0.2148,0.8600,0.5834,0.2766,0.2798,1.1541,1.2184,False,1.1205
947,unknown,handheld_subtle_049,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_049.json,120,1.0500,2.1589,1.1089,1.1089,0.0800,0.0790,0.0010,0.2701,0.8600,0.6786,0.1814,0.3965,1.1237,1.6144,False,1.1089
948,unknown,crane_down_010,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_010.json,120,1.0500,2.1554,1.1054,1.1071,0.0800,0.1586,0.0786,0.1682,0.8600,1.3008,0.4408,0.4447,1.1926,1.2841,False,1.1082
949,unknown,crane_down_025,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_025.json,120,1.0500,2.1459,1.0959,1.0959,0.0800,-0.0168,0.0968,0.2931,0.8600,1.0833,0.2233,0.3065,1.1226,1.3835,False,1.1002
950,unknown,handheld_subtle_005,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_005.json,120,1.0500,1.6523,0.6023,0.6023,0.0800,-0.8401,0.9201,1.6145,0.8600,1.1261,0.2661,0.2738,1.1314,3.6204,False,1.0997
951,unknown,crane_down_064,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_064.json,120,1.0500,2.1467,1.0967,1.0967,0.0800,0.0098,0.0702,0.0999,0.8600,1.3056,0.4456,0.4602,1.1858,1.2383,False,1.0989
952,unknown,handheld_subtle_093,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_093.json,120,1.0500,2.0572,1.0072,1.0072,0.0800,-0.3495,0.4295,0.6623,0.8600,0.8419,0.0181,0.0825,1.0951,1.9717,False,1.0949
953,unknown,crane_up_098,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_098.json,120,1.0500,2.1117,1.0617,1.0617,0.0800,-0.1669,0.2469,0.2469,0.8600,0.4486,0.4114,0.4114,1.1651,1.2541,False,1.0900
954,unknown,crane_up_086,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_086.json,120,1.0500,2.1272,1.0772,1.0772,0.0800,-0.0061,0.0861,0.1198,0.8600,0.4663,0.3937,0.3997,1.1501,1.2721,False,1.0807
955,unknown,crane_down_087,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_087.json,120,1.0500,2.0846,1.0346,1.0387,0.0800,0.3854,0.3054,0.3195,0.8600,1.3496,0.4896,0.4902,1.1847,1.2671,False,1.0787
956,unknown,handheld_subtle_088,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_088.json,120,1.0500,2.1078,1.0578,1.0578,0.0800,-0.0886,0.1686,0.3744,0.8600,0.9541,0.0941,0.1233,1.0752,1.4289,False,1.0711
957,unknown,handheld_subtle_009,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_009.json,120,1.0500,1.6555,0.6055,0.6055,0.0800,-0.8011,0.8811,1.1361,0.8600,0.9177,0.0577,0.1438,1.0706,2.2635,False,1.0691
958,unknown,crane_up_068,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_068.json,120,1.0500,2.0970,1.0470,1.0470,0.0800,0.2619,0.1819,0.2382,0.8600,0.4106,0.4494,0.4822,1.1538,1.3156,False,1.0627
959,unknown,crane_down_094,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_094.json,120,1.0500,2.1090,1.0590,1.0593,0.0800,0.1538,0.0738,0.1567,0.8600,1.2310,0.3710,0.3958,1.1246,1.2121,False,1.0616
960,unknown,crane_up_019,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_019.json,120,1.0500,2.1030,1.0530,1.0601,0.0800,-0.0136,0.0936,0.1845,0.8600,0.5294,0.3306,0.3375,1.1077,1.1972,False,1.0572
961,unknown,crane_up_044,trajectoryToLearn\world_json\cinematic_db\crane_up\crane_up_044.json,120,1.0500,2.0850,1.0350,1.0367,0.0800,-0.1296,0.2096,0.2096,0.8600,0.4160,0.4440,0.4440,1.1456,1.2031,False,1.0560
962,unknown,handheld_subtle_070,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_070.json,120,1.0500,2.0842,1.0342,1.0342,0.0800,-0.1319,0.2119,0.8627,0.8600,1.0810,0.2210,0.3001,1.0786,2.9202,False,1.0557
963,unknown,handheld_subtle_044,trajectoryToLearn\world_json\cinematic_db\handheld_subtle\handheld_subtle_044.json,120,1.0500,2.0956,1.0456,1.0456,0.0800,0.1815,0.1015,0.8797,0.8600,0.9910,0.1310,0.1550,1.0587,2.8011,False,1.0505
964,unknown,crane_down_029,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_029.json,120,1.0500,2.0958,1.0458,1.0463,0.0800,0.1319,0.0519,0.1213,0.8600,1.1860,0.3260,0.3260,1.0967,1.2063,False,1.0471
965,unknown,crane_down_067,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_067.json,120,1.0500,2.0745,1.0245,1.0245,0.0800,-0.1096,0.1896,0.1896,0.8600,1.0877,0.2277,0.2277,1.0664,1.1241,False,1.0419
966,unknown,crane_down_073,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_073.json,120,1.0500,2.0632,1.0132,1.0134,0.0800,0.3009,0.2209,0.2209,0.8600,1.3169,0.4569,0.4569,1.1332,1.1809,False,1.0370
967,unknown,crane_down_013,trajectoryToLearn\world_json\cinematic_db\crane_down\crane_down_013.json,120,1.0500,2.0841,1.0341,1.0341,0.0800,0.0642,0.0158,0.1350,0.8600,1.0862,0.2262,0.2352,1.0587,1.1156,False,1.0343
